"","TCGA-A1-A0SE-01","TCGA-A1-A0SH-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04V-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CM-01"
"NF1",4.02134419818174,4.61476044739487,4.57296225499494,3.78191552898507,3.17849957569035,4.85177312877745,3.02980581247872,2.25902192130665,2.30482250434679,4.11198823934507,3.05244581964706,3.83800917434353,2.48492190560718,3.51925188732765,3.17318835089255
"HTRA2",1.8113039152531,1.48944893706023,1.83901168807655,1.71185680277952,1.96051074663544,3.2920539586892,2.05629709979394,2.54499106960793,2.02262813160955,2.39723753783604,2.24742370279158,2.72610320466236,2.49822390496755,1.57210541033794,2.45188726986486
"TNFSF15",-2.65571914800294,-3.80122368747325,-5.36422030614971,-4.63645740895678,-3.85139308975129,-1.00992058894792,-3.61240893392611,-3.76797557853539,-3.05260422158784,-6.11554287743217,0.36770849680124,-4.10972198506771,-1.02040946340399,-5.468201720327,-2.2663356666296
"BCKDHB",0.70762173926703,1.81655402638595,1.42664021279253,0.407783961443362,1.17344540683652,2.91125717853824,1.63545298231133,0.166341990579993,0.441559858782139,0.403247183938792,0.131069483202913,1.05961435801261,-0.0247364318188037,1.7612330774289,0.396946255302136
"GFOD2",1.36930766877803,1.38747342085282,1.85994812394588,1.66307104159185,1.50972488132319,2.49958643815769,2.18170440783064,2.09806105963762,2.27421654417665,1.19059779778246,2.34111392109207,1.81941164745573,2.14773525814681,2.05228304895685,2.80007654495335
"OAZ1",5.3637497603099,5.65019230342799,5.49133859932768,4.78789749773451,5.85007565792446,5.27257355618073,5.95669015490275,5.56980816007495,5.7126418931512,5.67878200231247,5.48884255857746,6.41488424070992,5.97391095367078,5.940205342064,5.68097089820856
"CXorf57",-1.59609634636455,-1.84007194854824,-3.37757098854185,2.81950630880076,-4.69434529848998,-0.650985858297239,-0.899599379217079,-2.46224928753532,-3.20106477751388,0.334256709134525,-1.40366167046446,-0.947639367128702,-3.67777696166409,-3.98597750936691,-3.17672236467034
"RNF167",3.22124408908655,3.28996542071685,3.38978542981577,3.29693720370279,3.68684677598173,3.4128615791969,3.03770094055856,3.59614085647432,3.80174826208337,3.83275687703955,4.678834149537,3.62867928965078,4.35012150448723,3.36779116956783,3.52243247600555
"TNNI3K",-2.90526485193034,-4.11432582879034,-1.97127568622379,-6.01635334875578,-1.07654739032619,-4.86462052385509,-6.47278603169513,-4.68094564297408,-6.2985247446055,-2.99558550050897,-4.60154200425973,-1.93152839559029,-8.31781358355036,-4.26232981097602,-4.79910000085161
"ZNRF1",1.33057233747038,1.20256818938042,3.59292648317822,1.58089530158304,0.951289611724127,1.72151529237086,2.17064993091338,2.18834980556085,2.24079004486994,1.1834832688521,2.57484093641506,1.40049501305298,2.62551150350024,2.27274629882621,2.07230884349593
"ITSN1",2.16547234741057,2.99592589807776,3.01733443195123,2.02367855225881,2.59995871803795,1.1584516745134,1.75955329389181,1.08417520628589,2.01877297841525,2.36805526890042,1.45163736831806,2.48071247672364,2.86356624771019,2.24218152210021,1.03068133709715
"LBX1",-11.7167230378959,-11.6600625822837,-11.7125235551035,-11.8260250266628,-11.6860031879782,-11.3346367013878,-11.8064959860424,-11.6723994625325,-11.6759955874552,-11.3336265482046,-8.68686938568341,-11.4669748633644,-11.4411486968034,-11.6893827999235,-11.4751699052735
"TBC1D20",2.93915680115331,3.22015438737068,2.94280501558898,1.93541317916212,2.93602837776509,2.02293152246218,2.92883356774265,3.22407135701201,2.73029592923051,2.99142644127579,2.03841030441144,3.13606642712663,3.74717804167779,3.18928066819095,2.2926168790902
"FKBP15",2.84531530019634,3.13804049872193,1.77494043485508,2.24616084835355,2.39028866915109,2.77068223714875,2.71766272244756,2.43322182033024,2.79199261832021,2.13464237698466,3.05075129431081,3.15384061538492,3.23913686581367,2.83168205027216,2.92254282651255
"PHTF1",0.638626957234599,0.898417444813737,0.511971397858744,-0.375012814357042,0.652111420603271,0.717098366936364,1.40960960994843,0.343016983761795,1.03639685261315,0.818179006478265,0.188604442893932,0.665753622930928,1.06892461176699,1.57757060128661,0.881247950474514
"NBEAL2",3.1323464703593,1.69352564257184,2.09673310985267,2.46221412893209,2.93999610518862,3.67461047038739,2.65091311047368,2.73108689957512,2.63879580451488,3.20366150971643,2.92524165786818,3.36370462798929,2.85428563588715,3.12238231977342,2.99866088264295
"SPIRE1",1.98268913113684,2.08973981939633,2.01894037463194,1.91097867725475,2.98398466414931,1.19056695399356,3.07375131327479,1.51956130891029,2.49176703909483,3.56802402181592,1.66357723642838,2.6074133286585,1.51999817350109,2.28719063117174,2.03512993479755
"MRPL13",2.09656474740339,2.08973981939633,2.79837792929073,3.17855097732462,1.80457671937316,1.86854701589467,2.84909622698946,2.24264500997036,3.25435007397598,2.55813513476349,3.67932929262738,2.21247906506378,2.52965733510602,2.09190395729136,2.78522483640625
"PAPD7",1.4755870394892,1.30906991602324,1.81596376559139,2.97189401348186,1.54330713729945,2.34289862815226,2.76122888799669,3.07697211986393,2.14177494565122,2.23760537042127,3.1456671729837,1.53411449538333,1.73751210867632,2.06700714441722,2.8054395094133
"TMC5",2.23543777537925,2.89347924019482,0.890074178550316,1.65911118935265,2.76276564218686,-4.18912227179161,-5.0192463775745,1.88245267614894,-0.61427203407988,-0.1999923874532,-6.51771041345626,3.27081360010135,2.73855563413758,-0.357843277895713,-8.12043566530292
"MITF",0.541180381843047,2.01602341442294,1.07012007735736,-1.9884570099395,1.65460831457971,0.645531444187152,0.592378611173323,-0.509044141425333,1.03970906206603,0.43654342409105,-0.368239368588424,0.64465835954247,0.309966841654769,0.0894664084807166,0.335253917949576
"FOXI1",-1.02585551970286,-2.97106401452751,-3.74822890050504,1.66386180977062,-1.95985316225204,-4.42827519096581,2.25495537286741,0.506865867767917,-2.28359658601334,-1.12680997135546,-0.364294136754305,-3.11412807904223,-5.75565700811889,2.42963157333875,-2.3592835198847
"HAND2",-2.32370161433337,-0.729898889157576,-1.7211179229357,-1.99843144075852,-1.27839125772421,-0.991788653853651,0.34875866203594,-4.38144063502243,-3.13983386733971,-2.47365079004924,0.0025223950983273,-2.73663380178704,-3.30078925226585,-3.73185120689076,-2.77345452105772
"SART3",2.56547247266416,2.9796889419925,2.31342781389424,3.78809319579624,2.64086457477963,4.06548624213125,3.11978249389942,2.31445940094595,2.80567621554255,3.3785528481038,3.05355227519869,3.02260018318857,2.99229969224022,2.74207210264554,3.6188681816379
"ZNF264",2.35716178164654,2.50210102565245,2.78109526073933,2.07034522289553,2.27964349308229,-1.24741256104832,2.04951180866837,1.669788849348,2.83218271302627,2.84862439766197,2.53842245025869,3.12943796669925,2.67905790884483,2.52209154233357,2.77364300406464
"CTNNBIP1",2.54386517873049,2.10104251749934,2.65244700236482,3.68495481249201,1.77176242687356,2.41885689998127,3.13725716202762,3.82754524527831,2.89342145086021,2.06253401144713,3.74449661041865,2.96473087720926,2.47755301069004,3.20711488755569,3.36017599719667
"LPCAT4",0.653051499272965,0.0163538176858671,0.557559148010889,-0.0741287051236386,0.566972627022859,0.0403321143923598,0.814175642064586,1.02906988912966,1.35363190974364,1.2716659074104,1.00840178870161,1.60135132621405,0.768735950676343,1.4193680402839,2.1586517883853
"KLHL7",1.64481834760101,1.96084497167268,2.54661414383114,2.79047695173897,2.2847580953843,4.48015457370625,2.59169055774308,2.56745813787975,1.66805393149987,2.17082377530569,1.60440756094993,2.44759956337667,1.92747125516024,1.26251784347369,2.00047892697943
"TCEAL7",-1.46570700441049,-2.01124125510193,-2.2847916882991,-4.83661349559499,-0.944655869329582,-4.7967194523537,-3.88889715122611,-2.77099551665429,-3.55358169908092,-2.06502840845197,-5.5380166692092,-1.68395045363687,-4.33289607774313,-2.51834614944689,-4.09018762292664
"OSBPL2",2.42492273010726,2.7591416939004,5.17194506155571,3.12558307441143,2.76317280436164,2.98788159426471,2.47337209251363,3.28461095627697,2.43504143219842,3.15038214639832,3.22506814523263,2.76539224656524,3.34279213468321,3.02735061575392,3.08111951333589
"FOXD1",-4.34566955553303,-3.94260549295004,-4.58319931888911,0.33021735684668,-7.36840968335473,-11.3346367013878,-1.01364388651332,1.48394121487124,0.687326091138862,-5.28486723628471,0.496962178328381,-6.39684318259231,-5.97341273950343,-0.885614918828754,-1.13837550463549
"FEZ2",2.11946877799801,2.72691631575998,1.91852523512527,0.541135237382502,2.48368932922367,2.04285989899535,2.03237189535703,1.98214594722347,2.00612973880649,2.81449154009595,1.85257706903333,2.59715519840451,2.0326899531996,1.69416598410541,1.98046734811795
"DUSP4",3.1014535742403,4.304193349573,1.13026322397547,-0.0873728600078501,4.80417029521958,2.3237196238889,-0.27344761643904,-0.420467389333026,0.733054790028183,-0.336500710545594,0.743584217458922,1.32459911841838,3.3092234289263,1.77068677305208,-0.218336145004827
"MED17",1.38667460788915,1.46300314649036,1.91852523512527,2.81096577173615,1.05471233953228,2.55768544421184,1.67095823022972,0.957679690295879,1.93409401459303,1.53884864925401,2.40492522427167,1.46960124452577,1.69539967315934,1.91950404465018,2.6456916440614
"CALCR",-6.63316925080602,-4.40565750476893,-2.26954689423278,-7.51060371071707,-5.30974753866484,-6.8345995304061,-7.28985042826145,-6.26321221536716,-4.80938428718414,-6.82684690763679,-8.68686938568341,-8.27351849761479,-6.54216647004209,0.485736310553816,-5.65800715583885
"SLC2A12",-0.497822021766073,1.42872598763036,-0.57404951017578,0.740186500292751,0.859814635209151,-0.336841877101326,-0.845788812234833,0.350229121799756,-1.84446348445308,-1.53262637475949,2.54525569470596,-2.28823532774881,-2.58819479006456,-1.7756975072031,0.473057868785235
"CMTM7",1.33728698708219,0.44080208773894,-0.406278406644048,0.377255673451701,0.208745621345424,3.92182131119078,2.20292432303961,3.89844054415792,3.53344323234705,0.457339299694498,2.99639558745429,2.73452637304593,1.11282515178663,1.12051753628569,3.36063142923229
"AQR",3.32566899526651,3.04004915422811,2.96794443020786,2.85663385442836,2.49403073328661,3.11777842943736,2.50840045955121,1.87746965690609,2.25795559204178,3.18106790664568,2.49401413531891,2.84788420553635,2.91852524082085,2.98515233242609,2.94317963683352
"SYT13",2.83507256612539,-3.48054157968008,2.69823291904399,3.91339502248825,3.34987721854021,3.32758048325776,-3.50841508395169,-0.617418071877351,-5.53812323996283,5.99816007412543,-1.44473377117142,5.04259950532508,2.23692805133251,3.33746056244025,-6.63259327450283
"CORO1C",3.22547300208381,4.82805314220198,3.30672548301131,4.58245276454602,4.08318794206872,5.46688608045939,4.49276752780548,3.3014514195923,3.95849558448856,3.86923917568793,4.04761471625044,3.47806041372678,4.46601993833071,3.27179355963043,4.83976763232801
"EPSTI1",-0.802768535984589,-0.295154245999475,-1.24054764125366,-2.56767570773275,0.182192005241081,-1.16382781911145,0.143243927004676,0.154032237999108,1.95441875777139,0.101191385526501,1.12946981326363,0.22173965657205,1.43953988916184,1.32101417769655,2.43781502130172
"USP21",2.27852137693141,1.49420048863212,1.07460685792675,1.48751561133395,1.52517392350564,2.81152605983849,2.15093294711262,1.53388356037642,2.48084261979019,2.12049124028855,2.8655946487064,2.38617013743689,4.12209793298243,1.80872916760742,3.00333518743662
"EXOC6",1.98554143667109,1.65314358214456,1.38630369962637,2.18989226797779,2.62482044462451,2.57096259284656,0.416382820080705,-0.0210032882953417,0.559322210431037,2.82881183103044,0.790350491833857,2.72073319978644,2.53547556748411,1.46455170426182,0.75666507040146
"ZNF569",-0.00915683526358624,-0.177593411337609,0.703751468206349,0.486763787430241,-0.249050175971024,2.21745981497812,0.444730172554458,0.238073881848717,0.613672913992563,0.116214383386172,-0.232584312931563,0.0796427962566568,0.512333360933663,0.454080774151418,0.119708900635048
"CR2",-5.28106111023994,-7.71090121090548,-3.51462868439535,-3.9160119732415,-0.316295708186701,-0.973879582745748,-0.662508267904136,1.53071296668142,0.302335202734837,-7.38054759559206,-3.14872900129784,-6.39684318259231,-1.25915914939702,-6.32663239492881,-4.93130287875754
"MXI1",3.37272827083283,2.05838638385931,2.08566166314477,3.86711488217214,1.3311779102193,3.3960316972123,1.97222450280611,1.79530796919605,2.30344532809325,2.05573160489411,1.1238622099141,4.24122864962368,1.41028491576225,1.44106066884922,2.67601680957313
"AKAP6",-1.12697265684834,-1.49331450434225,-1.96942603158993,-2.07024279674514,-3.02408260884311,1.41896156761047,-2.25085235744432,-1.07747401633819,-1.24382954659828,-2.74508429687372,-1.98400052660344,-2.41538524260172,-2.08132447839555,-1.66960306031989,-1.71252543123245
"MECP2",3.10211085033567,3.50688527809216,3.40114260052905,3.64667095236223,2.92296621950822,3.7112771849959,2.56263510793333,3.19131631705487,2.38903760662034,3.43393576980024,3.19530130713994,3.37975202307475,2.25819514538125,2.64213530918361,3.13429524220884
"PTAR1",2.60310415314507,2.72496946371656,2.2898250754357,2.98048784278282,1.83743502619007,2.83457428991305,2.54612489890564,2.89847018429296,2.06907699799914,3.44513356367646,2.78661517075133,2.25572894369347,2.00872343658747,1.57168252440459,2.7674735343078
"ORAI3",2.36210891874609,1.98219245492264,1.52935951978763,-0.215287136499517,1.65460831457971,2.09540101581818,0.330176698609999,1.669788849348,1.58207042179705,1.97046718747104,0.543908085659557,2.57223431569347,2.80856758045427,2.08158248319824,-0.0933079526001244
"ATP5G2",5.08438773664368,4.32152931512587,4.19162557105993,4.71194941347221,4.69922617626217,4.26420289993729,4.94386341994628,5.29920693403956,5.08540501012315,5.64308523805181,4.49123611551861,6.19994541855022,6.19873163545494,4.78580758693562,4.25970607248238
"AK7",-0.986196858320058,-4.40565750476893,-1.05922165169178,-1.95894401459782,-5.10561647037293,-0.595164912024535,-1.87170528994774,-8.16473165824233,-5.89484573574494,-4.87531017031557,-4.47840659579014,-4.9650262470107,-1.98934414108295,-4.9336940230708,-8.12043566530292
"OXTR",2.32824186454978,-1.86331559342967,-1.07238890429629,-1.23827000867834,-0.487874960305429,-0.379427079160526,0.627044598382715,0.862538046680339,-0.0735899301293452,0.843224770008112,0.0116602203929466,0.805368570129906,-0.99782384922381,-0.388125549658836,-1.62335528830049
"SIX3",-4.89797471241421,-2.11901631690147,-8.65663379690726,-2.19084745148383,-6.97164775487711,-4.49482824210422,-1.99515019489291,-0.0303387415035754,-2.36885854525024,-8.29028204332739,-1.78101605080441,-6.39684318259231,-5.75565700811889,-4.35320654685677,-6.63259327450283
"UBN1",3.4734408479099,3.75649027589755,3.46091561057423,2.90692417704908,2.7753367152998,4.25821733774384,3.20479435096074,2.73315714126705,2.78460838483939,4.06146370549899,3.36325172107961,3.50098354674155,2.78162206033891,2.98034535620996,3.97562154024985
"NKX2-1",-11.7167230378959,-11.6600625822837,-11.7125235551035,-7.11386949493479,-11.6860031879782,0.353714155714035,-1.89884817428928,-11.6723994625325,-11.6759955874552,-11.3336265482046,-7.78034159531782,-11.4669748633644,-11.4411486968034,-11.6893827999235,-11.4751699052735
"SPN",-0.427840818552147,0.0509573131707253,-0.995129873140058,-3.18903796545886,-0.36174837035963,-1.26908593043277,1.22329368069249,0.368101920443229,2.32464548745372,-1.49789823104302,0.776121539835117,-0.395411944713643,1.21303664287843,0.504401261513486,1.54838244271976
"ITGAV",4.55609432460311,5.63899217739648,5.15191602090667,2.79769920284891,4.98595076456508,3.5320168058054,6.52371563121851,3.30748467476447,3.96634926418027,4.73012410684812,3.28627570823486,4.47952751505725,3.68339132041186,3.69722306288518,5.11683288953392
"TLR2",-0.0819401160148798,1.0981414741253,1.71036274546457,-1.54673017850848,1.59180086253651,0.742595614040655,1.19404809197622,1.87746965690609,3.12076610100314,1.14737514516403,1.03254439359371,1.09698069784096,0.969279333945644,1.64734633951467,2.57130188540766
"ARF1",6.52204347745769,6.3795941189078,6.9282096614294,4.92431129506491,6.97547862456128,6.39375986338785,6.00800768671695,7.05122421559576,6.72609569507551,7.13418359363433,7.01025380738732,6.20867484214068,5.67876800580053,5.52062481616689,6.73017321428861
"RANBP3",2.77575308799435,2.83511152470551,2.23609791447713,3.13302529648251,2.78218439149156,3.72527578482721,2.88096346576364,3.32589196130436,2.84265043831715,3.17255952200873,3.01506964265796,3.33230159699182,3.41400389353278,2.78341603435168,2.5885131806567
"NUSAP1",2.2947111008191,1.11310506585786,2.47261731097417,4.13328812028607,2.32337915340741,4.03042684098029,3.01497587511358,2.38813283961685,2.65562440512587,3.7830251713934,3.6992611285126,3.26650468222062,3.72952125424468,3.15326532398759,3.58457725734162
"GRHL1",2.09390402226045,1.6283398175336,1.37664650346476,0.479560814014739,2.63419672394837,5.04243690884605,2.33982208956133,2.91739011895558,2.3468694535052,2.01000390189331,3.45929374876858,1.42390003545092,2.73630650321959,3.21339975807066,2.65455921545642
